Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR948960	3 : 1 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	35005	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948960/SRR948960.sra	SRR948960.sra	SRR948960_3_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948960/SRR948960_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948960/SRR948960_1.fastq.gz	SRR948960_1.fastq.gz	SRR948960_3_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_1.fastq.gz
SRR948960	3 : 1 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	35005	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948960/SRR948960.sra	SRR948960.sra	SRR948960_3_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948960/SRR948960_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948960/SRR948960_2.fastq.gz	SRR948960_2.fastq.gz	SRR948960_3_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_2.fastq.gz
SRR948963	3 : 7 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	41580	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948963/SRR948963.sra	SRR948963.sra	SRR948963_3_7_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948963/SRR948963_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948963/SRR948963_1.fastq.gz	SRR948963_1.fastq.gz	SRR948963_3_7_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_1.fastq.gz
SRR948963	3 : 7 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	41580	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948963/SRR948963.sra	SRR948963.sra	SRR948963_3_7_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948963/SRR948963_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948963/SRR948963_2.fastq.gz	SRR948963_2.fastq.gz	SRR948963_3_7_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_2.fastq.gz
SRR948961	1 : 1 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	31590	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948961/SRR948961.sra	SRR948961.sra	SRR948961_1_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948961/SRR948961_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948961/SRR948961_1.fastq.gz	SRR948961_1.fastq.gz	SRR948961_1_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_1.fastq.gz
SRR948961	1 : 1 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	31590	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948961/SRR948961.sra	SRR948961.sra	SRR948961_1_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948961/SRR948961_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948961/SRR948961_2.fastq.gz	SRR948961_2.fastq.gz	SRR948961_1_1_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_2.fastq.gz
SRR948962	2 : 3 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	34241	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948962/SRR948962.sra	SRR948962.sra	SRR948962_2_3_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948962/SRR948962_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948962/SRR948962_1.fastq.gz	SRR948962_1.fastq.gz	SRR948962_2_3_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_1.fastq.gz
SRR948962	2 : 3 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	34241	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948962/SRR948962.sra	SRR948962.sra	SRR948962_2_3_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948962/SRR948962_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948962/SRR948962_2.fastq.gz	SRR948962_2.fastq.gz	SRR948962_2_3_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_2.fastq.gz
SRR948964	1 : 4 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	34029	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948964/SRR948964.sra	SRR948964.sra	SRR948964_1_4_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948964/SRR948964_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948964/SRR948964_1.fastq.gz	SRR948964_1.fastq.gz	SRR948964_1_4_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_1.fastq.gz
SRR948964	1 : 4 pool of tumor (HCC2218) and matched normal (HCC2218 BL) cell line DNA	Illumina HiSeq 2000	34029	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948964/SRR948964.sra	SRR948964.sra	SRR948964_1_4_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948964/SRR948964_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948964/SRR948964_2.fastq.gz	SRR948964_2.fastq.gz	SRR948964_1_4_pool_of_tumor_HCC2218_and_matched_normal_HCC2218_BL_cell_line_DNA_2.fastq.gz
SRR948965	tumor cell line DNA (NCI-H1395)	Illumina HiSeq 2000	27217	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948965/SRR948965.sra	SRR948965.sra	SRR948965_tumor_cell_line_DNA_NCI-H1395_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948965/SRR948965_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948965/SRR948965_1.fastq.gz	SRR948965_1.fastq.gz	SRR948965_tumor_cell_line_DNA_NCI-H1395__1.fastq.gz
SRR948965	tumor cell line DNA (NCI-H1395)	Illumina HiSeq 2000	27217	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948965/SRR948965.sra	SRR948965.sra	SRR948965_tumor_cell_line_DNA_NCI-H1395_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948965/SRR948965_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948965/SRR948965_2.fastq.gz	SRR948965_2.fastq.gz	SRR948965_tumor_cell_line_DNA_NCI-H1395__2.fastq.gz
SRR948967	1 : 1 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	31784	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948967/SRR948967.sra	SRR948967.sra	SRR948967_1_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948967/SRR948967_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948967/SRR948967_1.fastq.gz	SRR948967_1.fastq.gz	SRR948967_1_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_1.fastq.gz
SRR948967	1 : 1 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	31784	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948967/SRR948967.sra	SRR948967.sra	SRR948967_1_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948967/SRR948967_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948967/SRR948967_2.fastq.gz	SRR948967_2.fastq.gz	SRR948967_1_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_2.fastq.gz
SRR948966	3 : 1 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	33664	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948966/SRR948966.sra	SRR948966.sra	SRR948966_3_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948966/SRR948966_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948966/SRR948966_1.fastq.gz	SRR948966_1.fastq.gz	SRR948966_3_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_1.fastq.gz
SRR948966	3 : 1 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	33664	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948966/SRR948966.sra	SRR948966.sra	SRR948966_3_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948966/SRR948966_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948966/SRR948966_2.fastq.gz	SRR948966_2.fastq.gz	SRR948966_3_1_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_2.fastq.gz
SRR948968	2 : 3 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	24285	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948968/SRR948968.sra	SRR948968.sra	SRR948968_2_3_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948968/SRR948968_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948968/SRR948968_1.fastq.gz	SRR948968_1.fastq.gz	SRR948968_2_3_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_1.fastq.gz
SRR948968	2 : 3 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	24285	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948968/SRR948968.sra	SRR948968.sra	SRR948968_2_3_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948968/SRR948968_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948968/SRR948968_2.fastq.gz	SRR948968_2.fastq.gz	SRR948968_2_3_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_2.fastq.gz
SRR948969	3 : 7 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	37990	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948969/SRR948969.sra	SRR948969.sra	SRR948969_3_7_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948969/SRR948969_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948969/SRR948969_1.fastq.gz	SRR948969_1.fastq.gz	SRR948969_3_7_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_1.fastq.gz
SRR948969	3 : 7 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	37990	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948969/SRR948969.sra	SRR948969.sra	SRR948969_3_7_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948969/SRR948969_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948969/SRR948969_2.fastq.gz	SRR948969_2.fastq.gz	SRR948969_3_7_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_2.fastq.gz
SRR948970	1 : 4 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	34758	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948970/SRR948970.sra	SRR948970.sra	SRR948970_1_4_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948970/SRR948970_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948970/SRR948970_1.fastq.gz	SRR948970_1.fastq.gz	SRR948970_1_4_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_1.fastq.gz
SRR948970	1 : 4 pool of tumor (NCI-H1395) and matched normal (NCI-H1395 BL) cell line DNA	Illumina HiSeq 2000	34758	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948970/SRR948970.sra	SRR948970.sra	SRR948970_1_4_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948970/SRR948970_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948970/SRR948970_2.fastq.gz	SRR948970_2.fastq.gz	SRR948970_1_4_pool_of_tumor_NCI-H1395_and_matched_normal_NCI-H1395_BL_cell_line_DNA_2.fastq.gz
SRR948971	tumor cell line DNA (NCI-H1770)	Illumina HiSeq 2000	44366	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948971/SRR948971.sra	SRR948971.sra	SRR948971_tumor_cell_line_DNA_NCI-H1770_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948971/SRR948971_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948971/SRR948971_1.fastq.gz	SRR948971_1.fastq.gz	SRR948971_tumor_cell_line_DNA_NCI-H1770__1.fastq.gz
SRR948971	tumor cell line DNA (NCI-H1770)	Illumina HiSeq 2000	44366	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948971/SRR948971.sra	SRR948971.sra	SRR948971_tumor_cell_line_DNA_NCI-H1770_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948971/SRR948971_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948971/SRR948971_2.fastq.gz	SRR948971_2.fastq.gz	SRR948971_tumor_cell_line_DNA_NCI-H1770__2.fastq.gz
SRR948972	3 : 1 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	34584	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948972/SRR948972.sra	SRR948972.sra	SRR948972_3_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948972/SRR948972_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948972/SRR948972_1.fastq.gz	SRR948972_1.fastq.gz	SRR948972_3_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_1.fastq.gz
SRR948972	3 : 1 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	34584	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948972/SRR948972.sra	SRR948972.sra	SRR948972_3_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948972/SRR948972_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948972/SRR948972_2.fastq.gz	SRR948972_2.fastq.gz	SRR948972_3_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_2.fastq.gz
SRR948973	1 : 1 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	30022	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948973/SRR948973.sra	SRR948973.sra	SRR948973_1_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948973/SRR948973_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948973/SRR948973_1.fastq.gz	SRR948973_1.fastq.gz	SRR948973_1_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_1.fastq.gz
SRR948973	1 : 1 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	30022	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948973/SRR948973.sra	SRR948973.sra	SRR948973_1_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948973/SRR948973_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948973/SRR948973_2.fastq.gz	SRR948973_2.fastq.gz	SRR948973_1_1_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_2.fastq.gz
SRR948975	3 : 7 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	28914	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948975/SRR948975.sra	SRR948975.sra	SRR948975_3_7_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948975/SRR948975_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948975/SRR948975_1.fastq.gz	SRR948975_1.fastq.gz	SRR948975_3_7_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_1.fastq.gz
SRR948975	3 : 7 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	28914	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948975/SRR948975.sra	SRR948975.sra	SRR948975_3_7_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948975/SRR948975_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948975/SRR948975_2.fastq.gz	SRR948975_2.fastq.gz	SRR948975_3_7_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_2.fastq.gz
SRR948974	2 : 3 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	32481	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948974/SRR948974.sra	SRR948974.sra	SRR948974_2_3_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948974/SRR948974_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948974/SRR948974_1.fastq.gz	SRR948974_1.fastq.gz	SRR948974_2_3_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_1.fastq.gz
SRR948974	2 : 3 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	32481	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948974/SRR948974.sra	SRR948974.sra	SRR948974_2_3_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948974/SRR948974_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948974/SRR948974_2.fastq.gz	SRR948974_2.fastq.gz	SRR948974_2_3_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_2.fastq.gz
SRR948976	1 : 4 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	42085	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948976/SRR948976.sra	SRR948976.sra	SRR948976_1_4_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948976/SRR948976_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948976/SRR948976_1.fastq.gz	SRR948976_1.fastq.gz	SRR948976_1_4_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_1.fastq.gz
SRR948976	1 : 4 pool of tumor (NCI-H1770) and matched normal (NCI-H1770 BL) cell line DNA	Illumina HiSeq 2000	42085	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948976/SRR948976.sra	SRR948976.sra	SRR948976_1_4_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948976/SRR948976_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948976/SRR948976_2.fastq.gz	SRR948976_2.fastq.gz	SRR948976_1_4_pool_of_tumor_NCI-H1770_and_matched_normal_NCI-H1770_BL_cell_line_DNA_2.fastq.gz
SRR948977	tumor cell line DNA (NCI-H2009)	Illumina HiSeq 2000	33898	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948977/SRR948977.sra	SRR948977.sra	SRR948977_tumor_cell_line_DNA_NCI-H2009_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948977/SRR948977_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948977/SRR948977_1.fastq.gz	SRR948977_1.fastq.gz	SRR948977_tumor_cell_line_DNA_NCI-H2009__1.fastq.gz
SRR948977	tumor cell line DNA (NCI-H2009)	Illumina HiSeq 2000	33898	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948977/SRR948977.sra	SRR948977.sra	SRR948977_tumor_cell_line_DNA_NCI-H2009_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948977/SRR948977_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948977/SRR948977_2.fastq.gz	SRR948977_2.fastq.gz	SRR948977_tumor_cell_line_DNA_NCI-H2009__2.fastq.gz
